PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS23744778,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,25,0,
LS23744778,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/02/2022,25,0,
LS2374479A,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS23744803,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,25,0,
LS23744803,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/02/2022,25,0,
LS23744814,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2022,25,0,
LS23744825,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,0,0,
LS17324891,10/02/2022,HUNSLET LANE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,11/02/2022,25,0,
LS1781518A,10/02/2022,MORLEY LEISURE CENTRE CP - MORLEY,71 Parked in an electric vehicles charging place,25,11/02/2022,0,0,
LS18443138,10/02/2022,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,25/02/2022,25,0,
LS22615408,10/02/2022,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/02/2022,25,0,
LS2261542A,10/02/2022,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/02/2022,25,0,
LS2261542A,10/02/2022,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2022,25,0,
LS22824033,10/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,0,0,
LS22824033,10/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/03/2022,0,0,
LS22824088,10/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,25,0,
LS22824099,10/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,25,0,
LS23744712,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,0,75,
LS23744723,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,0,
LS23744723,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS23744745,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,25,0,
LS23744745,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,0,
LS23744756,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,25,0,
LS23744756,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/02/2022,25,0,
LS23744767,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,25,0,
LS23744767,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/02/2022,25,0,
LS23744789,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,0,0,
LS23744789,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/03/2022,0,0,
LS2374479A,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,25,0,
LS23744814,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/02/2022,25,0,
LS23744825,10/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/03/2022,0,0,
LS17715709,11/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/02/2022,25,0,
LS22727059,11/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/03/2022,50,0,
LS2272706A,11/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,0,
LS2272706A,11/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/03/2022,25,0,
LS22727070,11/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/03/2022,0,0,
LS22727081,11/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,0,0,
LS22727081,11/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/03/2022,0,0,
LS22824102,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,0,
LS22824102,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/02/2022,25,0,
LS22824113,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/02/2022,25,0,
LS22824124,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/02/2022,25,0,
LS22824135,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,0,0,
LS22824168,11/02/2022,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,11/02/2022,35,0,
LS22824168,11/02/2022,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,19/02/2022,35,0,
LS22824190,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,0,
LS22824190,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS22824204,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/03/2022,25,0,
LS22824226,11/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,50,0,
LS22824226,11/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/03/2022,50,0,
LS23623434,11/02/2022,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,11/02/2022,70,0,
LS23623434,11/02/2022,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,15/03/2022,70,0,
LS24712686,11/02/2022,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,11/02/2022,35,0,
LS24712686,11/02/2022,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,14/02/2022,35,0,
LS24712733,11/02/2022,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,11/02/2022,0,105,
LS24712744,11/02/2022,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,25/02/2022,25,0,
LS24712744,11/02/2022,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,28/02/2022,25,0,
LS24856008,11/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,50,
LS17715709,11/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,0,
LS22727059,11/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,50,0,
LS22727070,11/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,0,0,
LS22824113,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,0,
LS22824124,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,0,
LS22824146,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,0,
LS22824146,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/02/2022,25,0,
LS22824157,11/02/2022,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,11/02/2022,35,70,
LS22824204,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,25,0,
LS22824204,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/03/2022,25,0,
LS22824215,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,0,0,
LS22824215,11/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/03/2022,0,0,
LS22824237,11/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/02/2022,0,0,
LS22824237,11/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,0,0,
LS24712744,11/02/2022,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,11/02/2022,25,0,
LS20316701,12/02/2022,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,25,50,
LS20316712,12/02/2022,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/02/2022,25,0,
LS20316778,12/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,25,0,
LS2031679A,12/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,0,
LS23809079,12/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,25,0,
LS23809079,12/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/03/2022,25,0,
LS24856336,12/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,50,0,
LS24856336,12/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/03/2022,50,0,
LS17126060,12/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,50,0,
LS17126060,12/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/03/2022,50,0,
LS20316698,12/02/2022,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,25,50,
LS20316712,12/02/2022,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,25,0,
LS20316778,12/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS20316789,12/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,25,50,
LS2031679A,12/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,25,0,
LS2031679A,12/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS20722757,12/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,25,0,
LS23809079,12/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/03/2022,25,0,
LS24856325,12/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/02/2022,50,0,
LS24856325,12/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/03/2022,50,0,
LS2072286A,13/02/2022,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,13/02/2022,25,0,
LS2072286A,13/02/2022,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,15/02/2022,25,0,
LS24856416,13/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/02/2022,25,0,
LS24856427,13/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2022,0,0,
LS24856427,13/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/03/2022,0,0,
LS2072286A,13/02/2022,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,14/02/2022,25,0,
LS24856416,13/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2022,25,0,
LS20317023,14/02/2022,HOLT PARK LEISURE CENTRE - COOKRIDGE,87 IN DISABLED BAY WITHOUT BADGE,70,14/02/2022,0,0,
LS20317103,14/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS20317103,14/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,25,0,
LS20317125,14/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS22727285,14/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS22727296,14/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS22727296,14/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/02/2022,25,0,
LS22727310,14/02/2022,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,17/03/2022,35,0,
LS22727321,14/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS22727321,14/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/02/2022,25,0,
LS22727332,14/02/2022,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,18/02/2022,35,0,
LS24712904,14/02/2022,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,14/02/2022,25,0,
LS24712904,14/02/2022,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,28/02/2022,25,0,
LS18443590,14/02/2022,HUNSLET LANE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,14/02/2022,25,0,
LS18443590,14/02/2022,HUNSLET LANE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,19/02/2022,25,0,
LS20317012,14/02/2022,HOLT PARK LEISURE CENTRE - COOKRIDGE,87 IN DISABLED BAY WITHOUT BADGE,70,14/02/2022,0,0,
LS20317012,14/02/2022,HOLT PARK LEISURE CENTRE - COOKRIDGE,87 IN DISABLED BAY WITHOUT BADGE,70,07/03/2022,0,0,
LS20317023,14/02/2022,HOLT PARK LEISURE CENTRE - COOKRIDGE,87 IN DISABLED BAY WITHOUT BADGE,70,01/03/2022,0,0,
LS20317034,14/02/2022,HOLT PARK LEISURE CENTRE - COOKRIDGE,87 IN DISABLED BAY WITHOUT BADGE,70,14/02/2022,0,0,
LS20317045,14/02/2022,HOLT PARK LEISURE CENTRE - COOKRIDGE,87 IN DISABLED BAY WITHOUT BADGE,70,14/02/2022,0,0,
LS20317045,14/02/2022,HOLT PARK LEISURE CENTRE - COOKRIDGE,87 IN DISABLED BAY WITHOUT BADGE,70,24/03/2022,0,0,
LS20317103,14/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,0,
LS20317114,14/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS20317114,14/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/02/2022,25,0,
LS20317125,14/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/02/2022,25,0,
LS22727274,14/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,25,0,
LS22727274,14/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/02/2022,25,0,
LS22727285,14/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/02/2022,25,0,
LS22727296,14/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/03/2022,25,0,
LS2272730A,14/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/02/2022,50,0,
LS2272730A,14/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/03/2022,50,0,
LS22727310,14/02/2022,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,14/02/2022,35,0,
LS22727332,14/02/2022,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,14/02/2022,35,0,
LS20317205,15/02/2022,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,0,0,
LS20317205,15/02/2022,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,03/03/2022,0,0,
LS20317216,15/02/2022,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,0,
LS20317260,15/02/2022,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,01/03/2022,25,0,
LS24712981,15/02/2022,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,15/02/2022,0,70,
LS24856868,15/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,25,0,
LS24856879,15/02/2022,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,75,0,
LS25612698,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,0,
LS25612701,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,50,0,
LS25612712,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,75,0,
LS25612723,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,0,
LS25612734,15/02/2022,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/02/2022,25,50,
LS25612756,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,0,
LS25612767,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,0,0,
LS25612767,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/03/2022,0,0,
LS25612778,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,0,50,
LS20317191,15/02/2022,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,50,
LS20317216,15/02/2022,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,18/02/2022,25,0,
LS2031725A,15/02/2022,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,15/02/2022,0,75,
LS20317260,15/02/2022,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,15/02/2022,25,0,
LS22230072,15/02/2022,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/02/2022,25,50,
LS24712970,15/02/2022,HIGH STREET CP - MORLEY                                     ,87 IN DISABLED BAY WITHOUT BADGE,70,15/02/2022,35,70,
LS24856868,15/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,0,
LS25612698,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/02/2022,25,0,
LS25612701,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/03/2022,50,0,
LS25612723,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/02/2022,25,0,
LS25612745,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,25,
LS25612756,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/02/2022,25,0,
LS25612789,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/02/2022,25,0,
LS25612789,15/02/2022,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/03/2022,25,0,
LS18330903,16/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/03/2022,50,0,
LS20723217,16/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,25,0,
LS20723217,16/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/02/2022,25,0,
LS20723228,16/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,0,75,
LS2151089A,16/02/2022,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,25/02/2022,25,0,
LS21510903,16/02/2022,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2022,50,0,
LS21510914,16/02/2022,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,28/02/2022,25,0,
LS22126547,16/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,25,0,
LS22126547,16/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/03/2022,25,0,
LS24713022,16/02/2022,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,18/02/2022,35,0,
LS24713033,16/02/2022,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,18/02/2022,25,0,
LS24713066,16/02/2022,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,16/02/2022,35,0,
LS24713066,16/02/2022,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,22/02/2022,35,0,
LS2561279A,16/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,25,50,
LS25612803,16/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,50,0,
LS25612803,16/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/03/2022,50,0,
LS25612814,16/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/02/2022,25,0,
LS25612825,16/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,25,0,
LS25612836,16/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,0,50,
LS18330903,16/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,50,0,
LS2151089A,16/02/2022,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2022,25,0,
LS2151089A,16/02/2022,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,24/02/2022,25,0,
LS21510903,16/02/2022,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,15/03/2022,50,0,
LS21510914,16/02/2022,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2022,25,0,
LS21510914,16/02/2022,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,01/03/2022,25,0,
LS21510925,16/02/2022,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2022,25,0,
LS21510936,16/02/2022,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2022,25,0,
LS21510936,16/02/2022,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,26/02/2022,25,0,
LS21510947,16/02/2022,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2022,0,75,
LS22126558,16/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,50,0,
LS22230108,16/02/2022,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,0,75,
LS24713022,16/02/2022,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,16/02/2022,35,0,
LS24713033,16/02/2022,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,16/02/2022,25,0,
LS25612814,16/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/02/2022,25,0,
LS25612814,16/02/2022,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/03/2022,25,0,
LS20723374,17/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/02/2022,0,0,
LS20723374,17/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/03/2022,0,0,
LS20723385,17/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/02/2022,25,0,
LS20723396,17/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/02/2022,25,0,
LS2072340A,17/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/02/2022,25,0,
LS21511214,17/02/2022,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,17/02/2022,25,0,
LS21511225,17/02/2022,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,28/02/2022,25,0,
LS2251245A,17/02/2022,MAIN STREET CP - GARFORTH                                   ,87 IN DISABLED BAY WITHOUT BADGE,70,17/02/2022,0,0,
LS24224707,17/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/02/2022,0,50,
LS24224718,17/02/2022,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/03/2022,25,0,
LS24447009,17/02/2022,NORMAN TOWERS CP - WEST PARK,86 BEYOND THE BAY MARKINGS                        ,50,17/02/2022,25,0,
LS24447009,17/02/2022,NORMAN TOWERS CP - WEST PARK,86 BEYOND THE BAY MARKINGS                        ,50,02/03/2022,25,0,
LS20723385,17/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/02/2022,25,0,
LS20723396,17/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/02/2022,25,0,
LS2072340A,17/02/2022,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/02/2022,25,0,
LS21511214,17/02/2022,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,03/03/2022,25,0,
