PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS17212923,01/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213008,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213019,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1721302A,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213030,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213041,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213052,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20707811,01/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20707855,01/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20707866,01/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20707877,01/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2221877A,01/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22218780,01/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23411163,01/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23715576,01/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611301,01/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611389,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2561139A,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611403,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611414,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611425,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611436,01/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17512213,02/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17512224,02/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18420347,02/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20520300,02/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22812500,02/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22812533,02/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22812544,02/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411254,02/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411265,02/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23615946,02/07/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23615957,02/07/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23615968,02/07/2021,COURTHOUSE STREET CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS24424965,02/07/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24706264,02/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24820984,02/07/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS21414320,03/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21414331,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21414342,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21414353,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22812555,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22812566,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22812577,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411287,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411298,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411301,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411312,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24123266,03/07/2021,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS24123277,03/07/2021,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS24821127,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821138,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821149,03/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20708111,04/07/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS20708122,04/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21414433,04/07/2021,BURLEY ROAD CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS21414444,04/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21414455,04/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24425141,04/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24425152,04/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821160,04/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821171,04/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821182,04/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821193,04/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821207,04/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821218,04/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821229,04/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1721310A,05/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17213143,05/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213154,05/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213165,05/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213176,05/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213187,05/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213198,05/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213201,05/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18216602,05/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18216657,05/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411389,05/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213212,05/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24821546,05/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611447,05/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17118018,06/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17118029,06/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1711803A,06/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20520570,06/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20520581,06/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20811267,06/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2260988A,06/07/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22609890,06/07/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22609904,06/07/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22609915,06/07/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22609926,06/07/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22609959,06/07/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS2260996A,06/07/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22609970,06/07/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23616519,06/07/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23616530,06/07/2021,NORTH PARADE CP - OTLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS23616541,06/07/2021,COURTHOUSE STREET CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23616552,06/07/2021,COURTHOUSE STREET CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23616643,06/07/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS2421329A,06/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821590,06/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821626,06/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821637,06/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821648,06/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821670,06/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821717,06/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821728,06/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821739,06/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2482174A,06/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821750,06/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821761,06/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611618,06/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611629,06/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2561163A,06/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611640,06/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17315212,07/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315256,07/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315267,07/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315278,07/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315289,07/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17512519,07/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1751252A,07/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17512530,07/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21608622,07/07/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23312638,07/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23312649,07/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213303,07/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24706435,07/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24706446,07/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24706457,07/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25410558,07/07/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS25410569,07/07/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS25410616,07/07/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS25611662,07/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611673,07/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315325,08/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315336,08/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2181050A,08/07/2021,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2211626A,08/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22812770,08/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1711811A,09/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS2052064A,09/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS2281292A,09/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22812930,09/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23312784,09/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23312795,09/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411571,09/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24608094,09/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24706683,09/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24706694,09/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24706708,09/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821794,09/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821852,09/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821863,09/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24821874,09/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17118244,10/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22405041,10/07/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22405052,10/07/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS2341163A,10/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411640,10/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411651,10/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822061,10/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822072,10/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822083,10/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822141,10/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822152,10/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822163,10/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822174,10/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2482220A,10/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822265,10/07/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24822276,10/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822287,10/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822312,10/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822323,10/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822334,10/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822345,10/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1821676A,11/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18216770,11/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18216781,11/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17118357,12/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17118368,12/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1821684A,12/07/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18216850,12/07/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18216861,12/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18216872,12/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18216883,12/07/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18216894,12/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20520785,12/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22714658,12/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22714669,12/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22813026,12/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411822,12/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23411833,12/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24706887,12/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611844,12/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17118470,13/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17806779,13/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1780678A,13/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20520887,13/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21705935,13/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22610368,13/07/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22813139,13/07/2021,INTERNATIONAL POOL CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2281314A,13/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23716127,13/07/2021,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24425425,13/07/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24706989,13/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2470699A,13/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24707008,13/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822447,13/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17118528,14/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1711854A,14/07/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17118550,14/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17512701,14/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18420686,14/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18420697,14/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18420700,14/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20520945,14/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20520956,14/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20520978,14/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20520989,14/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20708643,14/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20708654,14/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20708665,14/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20708676,14/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22405143,14/07/2021,HIGH STREET CP - MORLEY                                     ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24608298,14/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24608301,14/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18420846,15/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18420857,15/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18420868,15/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18420879,15/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18420937,15/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18420948,15/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22219477,15/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22219488,15/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22813241,15/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22813252,15/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22813263,15/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22813274,15/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23412075,15/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23412086,15/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23412097,15/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23412100,15/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23716488,15/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23716499,15/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23716546,15/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23716557,15/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23716568,15/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24608505,15/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24608516,15/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24608527,15/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17512745,16/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24608709,16/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24707030,16/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24707041,16/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822571,16/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822582,16/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822593,16/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822607,16/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822629,16/07/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
