PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS23417192,27/10/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1771075A,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17710760,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17710771,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17710782,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17710793,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17710807,28/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17710818,28/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17710829,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1771083A,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1822761A,28/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18227620,28/10/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18227631,28/10/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18227642,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18227653,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18227664,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18227675,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18227700,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18326972,28/10/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22612862,28/10/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22612873,28/10/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22612895,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22612909,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS2261291A,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22720821,28/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23317788,28/10/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17320471,29/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17320482,29/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17320493,29/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17811746,29/10/2021,ALBION STREET CP - MORLEY                                   ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17811768,29/10/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS18431580,29/10/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18431591,29/10/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18431605,29/10/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18431616,29/10/2021,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21416825,29/10/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS21416836,29/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21613779,29/10/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23731277,29/10/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23731288,29/10/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23731299,29/10/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23731302,29/10/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23731313,29/10/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23731324,29/10/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24839665,29/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24839676,29/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17811848,30/10/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS18431693,30/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18431707,30/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18431718,30/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21416847,30/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21416858,30/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21416869,30/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2141687A,30/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21416880,30/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21416891,30/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21613815,30/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21613826,30/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21613837,30/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21613848,30/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21613859,30/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2161386A,30/10/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22721223,30/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721234,30/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23618139,30/10/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23731404,30/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840358,30/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18228102,31/10/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20712276,31/10/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20712287,31/10/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20712298,31/10/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20712301,31/10/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24840573,31/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840584,31/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840595,31/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840697,31/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840700,31/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840711,31/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840722,31/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840733,31/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840744,31/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840788,31/10/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484088A,31/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840970,31/10/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24840981,31/10/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24841146,31/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17217494,01/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17320620,01/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS21613870,01/11/2021,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS21613881,01/11/2021,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS21613928,01/11/2021,AIREBOROUGH CENTRE - GUISELEY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22721245,01/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721256,01/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721267,01/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2272129A,01/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721303,01/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721314,01/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22818620,01/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22818631,01/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22818642,01/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23618241,01/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23618285,01/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24436410,01/11/2021,BARLEY HILL ROAD CP - GARFORTH                              ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24436636,01/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24436647,01/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24841179,01/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17217552,02/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17217563,02/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17217574,02/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17217610,02/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17320686,02/11/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17320835,02/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17320846,02/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17320857,02/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17320868,02/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17320879,02/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1732088A,02/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17812104,02/11/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS21614035,02/11/2021,ST JAMES STREET CP - WETHERBY                               ,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS22818653,02/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22818664,02/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22818799,02/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22910918,02/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22911069,02/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23618310,02/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24218599,02/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841226,02/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841237,02/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841248,02/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841259,02/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484126A,02/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841270,02/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841281,02/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841292,02/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17122591,03/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17122605,03/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17122616,03/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17217701,03/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17710964,03/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17812250,03/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS17812261,03/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS17812272,03/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS20525461,03/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20525472,03/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22506741,03/11/2021,BARLEY HILL ROAD CP - GARFORTH                              ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22506774,03/11/2021,BARLEY HILL ROAD CP - GARFORTH                              ,86 BEYOND THE BAY MARKINGS                        ,50,
LS23731608,03/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23731619,03/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2373162A,03/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23731630,03/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23731754,03/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24436953,03/11/2021,ANNIE STREET CP - MORLEY                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24841463,03/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841474,03/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17122671,04/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17217712,04/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17217723,04/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432164,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432175,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432186,04/11/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18432197,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432200,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432211,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432222,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20525530,04/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22224604,04/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22224637,04/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22224659,04/11/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22613118,04/11/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613129,04/11/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2261313A,04/11/2021,BEECH HILL CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22613140,04/11/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22613151,04/11/2021,BEECH HILL CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22613162,04/11/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22721380,04/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22721391,04/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22721427,04/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22721438,04/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721449,04/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2272145A,04/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22721460,04/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23417523,04/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2373197A,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23731980,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23731991,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2373200A,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23732010,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23732021,04/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1771113A,05/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17711151,05/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432233,05/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432324,05/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432335,05/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432346,05/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23417567,05/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23417589,05/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23618423,05/11/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23618489,05/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23732032,05/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23732043,05/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23732054,05/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23732065,05/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23732145,05/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841587,05/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841598,05/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841601,05/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24841612,05/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18432379,06/11/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1843238A,06/11/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18432390,06/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18432404,06/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18432415,06/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18432426,06/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18432448,06/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22407058,06/11/2021,ALBION STREET CP - MORLEY                                   ,86 BEYOND THE BAY MARKINGS                        ,50,
LS22507165,06/11/2021,CLUSTER OF NUTS CP - WETHERBY,86 BEYOND THE BAY MARKINGS                        ,50,
LS22507176,06/11/2021,CLUSTER OF NUTS CP - WETHERBY,86 BEYOND THE BAY MARKINGS                        ,50,
LS2373227A,06/11/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23732429,06/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842036,06/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842047,06/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484207A,06/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842080,06/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842422,07/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842433,07/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842444,07/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842455,07/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842466,07/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842535,07/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842546,07/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842557,07/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842568,07/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24842579,07/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484258A,07/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17122933,08/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17122944,08/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17122955,08/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17122966,08/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321022,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321033,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18433305,08/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18433316,08/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18433327,08/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18433338,08/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18433349,08/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819237,08/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819306,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819317,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819328,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23733104,08/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23733115,08/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23733137,08/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23733148,08/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23733159,08/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2373316A,08/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24219026,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24219037,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
