PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS24839199,24/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/11/2021,25,0,
LS24839213,24/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,25,0,
LS24839213,24/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24839224,24/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/10/2021,25,0,
LS24839224,24/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24839257,24/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/10/2021,25,0,
LS24839257,24/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,25,0,
LS2071182A,24/10/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/10/2021,25,0,
LS20711830,24/10/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/10/2021,25,0,
LS20711830,24/10/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/10/2021,25,0,
LS24839075,24/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/10/2021,50,0,
LS24839086,24/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/10/2021,25,0,
LS24839086,24/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,25,0,
LS24839097,24/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/10/2021,0,0,
LS24839097,24/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,0,0,
LS24839213,24/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/10/2021,25,0,
LS24839224,24/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,25,0,
LS17320096,25/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,25,0,
LS17320110,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,25,0,
LS17320110,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/11/2021,25,0,
LS17320121,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,0,0,
LS17320121,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,0,0,
LS17320132,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,25,50,
LS17320143,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,0,50,
LS17320154,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,25,0,
LS17320154,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/11/2021,25,0,
LS17320165,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,25,0,
LS17320165,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/10/2021,25,0,
LS23417057,25/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,50,0,
LS23417057,25/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/11/2021,50,0,
LS24435826,25/10/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,01/11/2021,25,0,
LS24839304,25/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,50,0,
LS24839337,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,25,0,
LS17320096,25/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,25,0,
LS17320154,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,25,0,
LS23417046,25/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,0,0,
LS23417046,25/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,0,0,
LS24435826,25/10/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,25/10/2021,25,0,
LS24839304,25/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,50,0,
LS24839337,25/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,25,0,
LS24839348,25/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/10/2021,25,0,
LS24839348,25/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/11/2021,25,0,
LS17320278,26/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS17320278,26/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS17320289,26/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS1732029A,26/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS17320347,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,0,0,
LS17320347,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,0,0,
LS17320358,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,50,0,
LS1732037A,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,50,0,
LS17320380,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS17320391,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,84,0,
LS1771059A,26/10/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/10/2021,25,0,
LS17811600,26/10/2021,MORLEY LEISURE CENTRE CP - MORLEY,87 IN DISABLED BAY WITHOUT BADGE,70,26/10/2021,35,0,
LS17811600,26/10/2021,MORLEY LEISURE CENTRE CP - MORLEY,87 IN DISABLED BAY WITHOUT BADGE,70,05/11/2021,35,0,
LS17811611,26/10/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,26/10/2021,0,0,
LS17811611,26/10/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,05/11/2021,0,0,
LS17811622,26/10/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,26/10/2021,35,0,
LS17811622,26/10/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,05/11/2021,35,0,
LS17811666,26/10/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,26/10/2021,0,114,
LS17811688,26/10/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/10/2021,25,0,
LS17811688,26/10/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/10/2021,25,0,
LS22506537,26/10/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,26/10/2021,0,114,
LS23417137,26/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,0,84,
LS23417159,26/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS24613560,26/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,50,
LS24613582,26/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/11/2021,25,0,
LS24613593,26/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,0,0,
LS24613593,26/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/11/2021,0,0,
LS24613640,26/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24613640,26/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,25,0,
LS24613651,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,0,0,
LS24613662,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS24613673,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24613684,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24613684,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/11/2021,25,0,
LS24839406,26/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24839406,26/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS24839461,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,168,0,
LS24839472,26/10/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/10/2021,25,0,
LS24839483,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24839483,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS24839494,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24839494,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,25,0,
LS24839508,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,50,0,
LS24839508,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/11/2021,50,0,
LS17320278,26/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS17320289,26/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/11/2021,25,0,
LS1732029A,26/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS17320358,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/12/2021,50,0,
LS17320369,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS17320369,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,25,0,
LS17320380,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS17710578,26/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,0,0,
LS17710578,26/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,0,0,
LS1771059A,26/10/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/10/2021,25,0,
LS17811611,26/10/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,12/11/2021,0,0,
LS17811644,26/10/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,26/10/2021,25,0,
LS17811644,26/10/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,28/10/2021,25,0,
LS17811644,26/10/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,29/10/2021,25,0,
LS17811677,26/10/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/10/2021,0,84,
LS17811688,26/10/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,27/10/2021,25,0,
LS23417159,26/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24613571,26/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24613571,26/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,25,0,
LS24613582,26/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24613593,26/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,0,0,
LS24613593,26/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/11/2021,0,0,
LS24613651,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,0,0,
LS24613662,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/10/2021,25,0,
LS24613673,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/11/2021,25,0,
LS24613684,26/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,25,0,
LS24839406,26/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS24839472,26/10/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/10/2021,25,0,
LS24839494,26/10/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/11/2021,25,0,
LS18326815,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/11/2021,0,0,
LS18326826,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS18326837,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS21613451,27/10/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/10/2021,0,0,
LS21613462,27/10/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/11/2021,0,0,
LS21613473,27/10/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/10/2021,25,0,
LS21613484,27/10/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/11/2021,25,0,
LS21613495,27/10/2021,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/11/2021,25,0,
LS22224014,27/10/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,50,
LS22720661,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,0,0,
LS22720672,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,50,
LS22720683,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,0,0,
LS22720683,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,0,0,
LS22720694,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,25,0,
LS22720719,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,0,0,
LS22720719,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,0,0,
LS2272072A,27/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/11/2021,25,0,
LS22818369,27/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,25,0,
LS22818380,27/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS22818391,27/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,0,0,
LS22910190,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,25,0,
LS22910215,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS22910215,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/11/2021,25,0,
LS22910215,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/11/2021,25,0,
LS18326815,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,0,0,
LS18326826,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/10/2021,25,0,
LS18326837,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,25,0,
LS21613451,27/10/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/11/2021,0,0,
LS21613462,27/10/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/10/2021,0,0,
LS21613462,27/10/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/11/2021,0,0,
LS21613473,27/10/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/11/2021,25,0,
LS21613484,27/10/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/10/2021,25,0,
LS21613484,27/10/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/11/2021,25,0,
LS21613495,27/10/2021,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/10/2021,25,0,
LS21613495,27/10/2021,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/11/2021,25,0,
LS22720661,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,0,0,
LS22720683,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,0,0,
LS22720683,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/11/2021,0,0,
LS22720694,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS22720708,27/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,0,84,
LS2272072A,27/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS22720730,27/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS22720730,27/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS22818369,27/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS22818369,27/10/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/11/2021,25,0,
LS22818380,27/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS22818391,27/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,0,0,
LS22910190,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS22910204,27/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,0,84,
LS23417192,27/10/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,50,
LS1771075A,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/12/2021,25,0,
LS1771075A,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/12/2021,25,0,
LS17710760,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,0,0,
LS17710760,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,0,0,
LS17710771,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,0,0,
LS17710793,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,0,0,
LS17710807,28/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS17710807,28/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,25,0,
LS17710829,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/11/2021,0,0,
LS1771083A,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS1771083A,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/11/2021,25,0,
LS1822761A,28/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,50,
LS18227620,28/10/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/10/2021,25,0,
LS18227620,28/10/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/11/2021,25,0,
LS18227631,28/10/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/10/2021,25,50,
LS18227642,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS18227653,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,25,0,
LS18227664,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS18227675,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,25,0,
LS22612862,28/10/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,30/11/2021,50,0,
LS22612873,28/10/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/10/2021,75,0,
LS22612895,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,12/11/2021,25,0,
LS22612909,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/10/2021,25,0,
LS22612909,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,31/10/2021,25,0,
LS2261291A,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/10/2021,25,0,
LS1771075A,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS17710771,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/11/2021,0,0,
LS17710782,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,0,0,
LS17710793,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,0,0,
LS17710818,28/10/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,50,
LS17710829,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,0,0,
LS1771083A,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,25,0,
LS18227642,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/11/2021,25,0,
LS18227653,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS18227653,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,25,0,
LS18227664,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,25,0,
LS18227664,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,25,0,
LS18227675,28/10/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS18227700,28/10/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,50,0,
LS18326972,28/10/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,50,
LS22612862,28/10/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/10/2021,50,0,
LS22612895,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/10/2021,25,0,
LS2261291A,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,08/11/2021,25,0,
LS2261291A,28/10/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,09/11/2021,25,0,
LS22720821,28/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS22720821,28/10/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,25,0,
LS23317788,28/10/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,50,
LS17320471,29/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,0,0,
LS17320471,29/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,0,0,
LS17320482,29/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,50,0,
LS17320493,29/10/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/11/2021,25,0,
