PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS20808885,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,0,50,
LS21605588,08/05/2021,BEECH HILL CP - OTLEY,86 BEYOND THE BAY MARKINGS                        ,50,08/05/2021,0,75,
LS21605599,08/05/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/05/2021,25,0,
LS21605602,08/05/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/05/2021,25,0,
LS21605602,08/05/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/05/2021,25,0,
LS2271203A,08/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS24212457,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,0,0,
LS24212468,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,25,0,
LS24212479,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,25,0,
LS24212479,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/05/2021,25,0,
LS2421248A,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,25,0,
LS24212490,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,0,0,
LS24212490,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,0,0,
LS24212504,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,0,0,
LS17210451,08/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,25,50,
LS17210462,08/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/06/2021,25,0,
LS17210473,08/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,0,0,
LS17210473,08/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2021,0,0,
LS17313126,08/05/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/05/2021,25,0,
LS17413346,08/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,0,50,
LS17413357,08/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,25,0,
LS17413379,08/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,25,0,
LS17413379,08/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/05/2021,25,0,
LS20808874,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/05/2021,0,0,
LS21605599,08/05/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/05/2021,25,0,
LS2271203A,08/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,25,0,
LS2271203A,08/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS24212457,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,0,0,
LS24212468,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/05/2021,25,0,
LS24212479,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,25,0,
LS2421248A,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,25,0,
LS24212504,08/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,0,0,
LS20705565,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/05/2021,0,0,
LS20705565,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/05/2021,0,0,
LS22113556,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/05/2021,25,0,
LS23509632,09/05/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/05/2021,0,0,
LS23509632,09/05/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/05/2021,0,0,
LS23509643,09/05/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/05/2021,0,0,
LS23509654,09/05/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/05/2021,25,0,
LS24419739,09/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/05/2021,25,0,
LS24419739,09/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,25,0,
LS24419739,09/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/05/2021,25,0,
LS2441974A,09/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/05/2021,25,0,
LS20705576,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/05/2021,0,0,
LS20705576,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,0,0,
LS22113545,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/05/2021,83,0,
LS22113556,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/05/2021,25,0,
LS22113556,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/05/2021,25,0,
LS22113567,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/05/2021,25,0,
LS22113567,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/05/2021,25,0,
LS23509654,09/05/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/05/2021,25,0,
LS23509654,09/05/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/05/2021,25,0,
LS2441974A,09/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2021,25,0,
LS24815113,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/05/2021,25,0,
LS24815113,09/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS17210553,10/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS17210553,10/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,25,0,
LS17210564,10/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS17210575,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,75,0,
LS17210586,10/05/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/05/2021,25,0,
LS17210586,10/05/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/05/2021,25,0,
LS17210597,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/06/2021,25,0,
LS17210597,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/06/2021,25,0,
LS17210600,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS17805200,10/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/05/2021,75,0,
LS20808896,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/05/2021,0,0,
LS21809078,10/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,50,
LS24310616,10/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS24310616,10/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,25,0,
LS24420046,10/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,0,0,
LS24420046,10/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,0,0,
LS24420057,10/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/06/2021,25,0,
LS25609037,10/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,0,0,
LS25609037,10/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2021,0,0,
LS25609048,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,0,0,
LS25609048,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,0,0,
LS25609059,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,25,0,
LS2560906A,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,0,0,
LS25609070,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,0,0,
LS17210553,10/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS17210564,10/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS17210586,10/05/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/05/2021,25,0,
LS17210597,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS17210600,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,25,0,
LS17805200,10/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,75,0,
LS17805200,10/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/05/2021,75,0,
LS20808896,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,0,0,
LS24420057,10/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS24420057,10/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/06/2021,25,0,
LS25609026,10/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,0,0,
LS25609026,10/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2021,0,0,
LS25609059,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS25609059,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2021,25,0,
LS2560906A,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,0,0,
LS25609070,10/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,0,0,
LS17210611,11/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,14/06/2021,25,0,
LS18213557,11/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS18213557,11/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,25,0,
LS18213568,11/05/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/05/2021,25,0,
LS18213568,11/05/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/05/2021,25,0,
LS20808987,11/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,0,0,
LS20808987,11/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2021,0,0,
LS2170512A,11/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,50,
LS21705130,11/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,25,0,
LS22216344,11/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,0,50,
LS22216344,11/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/05/2021,0,50,
LS22608402,11/05/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,11/05/2021,25,0,
LS22608413,11/05/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,11/05/2021,25,0,
LS22608424,11/05/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,11/05/2021,25,0,
LS23613645,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,0,0,
LS23613645,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,0,0,
LS23613656,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS23613678,11/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS23613678,11/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/06/2021,25,0,
LS24606452,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS24606474,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS24815292,11/05/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/05/2021,25,0,
LS24815306,11/05/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/05/2021,0,0,
LS24815306,11/05/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/05/2021,0,0,
LS25609081,11/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,21/05/2021,25,0,
LS17210611,11/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS17210611,11/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,15/06/2021,25,0,
LS17413572,11/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS17413572,11/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,25,0,
LS17413572,11/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,25,0,
LS17413583,11/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,50,
LS18213568,11/05/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/05/2021,25,0,
LS18213579,11/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,0,0,
LS18213579,11/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,0,0,
LS1821358A,11/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,0,0,
LS21705119,11/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS21705119,11/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/05/2021,25,0,
LS2170512A,11/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,25,50,
LS21705130,11/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS21705130,11/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2021,25,0,
LS22216344,11/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/05/2021,0,50,
LS22608355,11/05/2021,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,11/05/2021,0,0,
LS22608355,11/05/2021,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,17/06/2021,0,0,
LS22608402,11/05/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,12/05/2021,25,0,
LS22608413,11/05/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,12/05/2021,25,0,
LS22608424,11/05/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,15/05/2021,25,0,
LS22608435,11/05/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,11/05/2021,83,0,
LS23613656,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,25,0,
LS23613667,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS23613667,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/05/2021,25,0,
LS23613678,11/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/06/2021,25,0,
LS24606452,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,25,0,
LS24606463,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,50,
LS24606474,11/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,25,0,
LS24815292,11/05/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/05/2021,25,0,
LS25609081,11/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS18318103,12/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,25,0,
LS18318103,12/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/05/2021,25,0,
LS18318114,12/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,25,0,
LS20518342,12/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,25,0,
LS21705174,12/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,25,0,
LS21705174,12/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,25,0,
LS21705185,12/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,50,0,
LS22810345,12/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/06/2021,50,0,
LS17116533,12/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,83,0,
LS18318114,12/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS20518342,12/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/05/2021,25,0,
LS21705174,12/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/05/2021,25,0,
LS21705185,12/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/06/2021,50,0,
LS22810334,12/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,25,0,
LS22810334,12/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS22810345,12/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,50,0,
LS24704043,12/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,25,50,
LS17210804,13/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS21411515,13/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,0,0,
LS21411515,13/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2021,0,0,
LS21411537,13/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,0,
LS21411581,13/05/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/05/2021,50,0,
LS21411592,13/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/05/2021,25,0,
LS22403920,13/05/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,13/05/2021,0,0,
LS24815372,13/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,50,0,
LS24815372,13/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/06/2021,50,0,
LS24815383,13/05/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/05/2021,25,0,
LS25609285,13/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS2560930A,13/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS2560930A,13/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,25,0,
LS17210804,13/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/05/2021,25,0,
LS17210815,13/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,50,0,
LS17210826,13/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,75,0,
LS17210837,13/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS17210837,13/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,25,0,
LS21411526,13/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS21411526,13/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/05/2021,25,0,
LS21411537,13/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,0,0,
LS21411581,13/05/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/06/2021,50,0,
LS21411592,13/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS21705210,13/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS21705210,13/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,21/05/2021,25,0,
LS2221672A,13/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,25,0,
LS2221672A,13/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/05/2021,25,0,
LS22403920,13/05/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,14/05/2021,0,0,
LS24815383,13/05/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/05/2021,25,0,
LS25609274,13/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,50,0,
LS25609274,13/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,50,0,
LS25609285,13/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/05/2021,25,0,
LS25609296,13/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2021,0,50,
LS2560930A,13/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/05/2021,25,0,
LS17805357,14/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,0,0,
LS17805368,14/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/05/2021,25,0,
LS2080912A,14/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/05/2021,25,0,
LS22712186,14/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,83,0,
LS23409591,14/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,0,50,
LS17313206,14/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,25,0,
LS17313206,14/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/05/2021,25,0,
LS17805357,14/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,0,0,
LS17805368,14/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,25,0,
LS2080912A,14/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2021,25,0,
LS17313294,15/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/05/2021,25,0,
LS17313294,15/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/05/2021,25,0,
LS17313294,15/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,25,0,
LS17313308,15/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/05/2021,25,0,
LS17805437,15/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/05/2021,0,0,
LS17805448,15/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/05/2021,25,0,
