PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS23712691,23/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23712705,23/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421264,23/05/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24421275,23/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421286,23/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421297,23/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421300,23/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421333,23/05/2021,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24421344,23/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421355,23/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421366,23/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421377,23/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421388,23/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817210,23/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817221,23/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817232,23/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817243,23/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817254,23/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817265,23/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817276,23/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817378,23/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817389,23/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2481739A,23/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817403,23/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18318690,24/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18318704,24/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18318715,24/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18318726,24/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22712710,24/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22712721,24/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811031,24/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811042,24/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23310417,24/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23310428,24/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23310439,24/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2331044A,24/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23409831,24/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2470443A,24/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704440,24/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704495,24/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21412223,25/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21412256,25/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811075,25/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704564,25/05/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24704575,25/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704586,25/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704597,25/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817673,25/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817709,25/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25609729,25/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2560973A,25/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25609740,25/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25609751,25/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17117128,26/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17117139,26/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17211206,26/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211217,26/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211228,26/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211239,26/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1721124A,26/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313771,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313782,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313793,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313807,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313818,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17805743,26/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1841820A,26/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20519163,26/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20519174,26/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23410058,26/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25409300,26/05/2021,SILVER LANE CP - YEADON                                     ,86 BEYOND THE BAY MARKINGS                        ,50,
LS25609864,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25609875,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25609886,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25609897,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25609900,26/05/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS25609911,26/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211421,27/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211432,27/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1731383A,27/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313840,27/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313851,27/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313862,27/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313909,27/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1731391A,27/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313920,27/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313931,27/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17805823,27/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17805834,27/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17805845,27/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17805856,27/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1780589A,27/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17805903,27/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17805914,27/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17805925,27/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18418298,27/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20519301,27/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20519312,27/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21412438,27/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21412449,27/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2141245A,27/05/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22904868,27/05/2021,WOODHOUSE LANE  CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS23410171,27/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23410182,27/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23410193,27/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23713300,27/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24121420,27/05/2021,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS24421661,27/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421672,27/05/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24421683,27/05/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25609933,27/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211501,28/05/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17313964,28/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17313975,28/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1731405A,28/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314060,28/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17805969,28/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319026,28/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319037,28/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319048,28/05/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22811133,28/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811155,28/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23310701,28/05/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23310712,28/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23310723,28/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23310734,28/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421832,28/05/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704655,28/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704666,28/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704757,28/05/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314071,29/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314107,29/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314162,29/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17806032,29/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17806043,29/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17806054,29/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21412551,29/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811279,29/05/2021,INTERNATIONAL POOL CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2281128A,29/05/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23614397,29/05/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23614411,29/05/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24311164,29/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24311175,29/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24421989,29/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2442199A,29/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422008,29/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704768,29/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704790,29/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704804,29/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704859,29/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2470486A,29/05/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214298,30/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214301,30/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214312,30/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214323,30/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214334,30/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214356,30/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214367,30/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214378,30/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214389,30/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1821439A,30/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214403,30/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214414,30/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214425,30/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214436,30/05/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422019,30/05/2021,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,
LS2442202A,30/05/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422030,30/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422041,30/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422052,30/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422063,30/05/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17806156,01/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22609052,01/06/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22609063,01/06/2021,CLUSTER OF NUTS CP - WETHERBY,86 BEYOND THE BAY MARKINGS                        ,50,
LS23310938,01/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817866,01/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817899,01/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817924,01/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24817979,01/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24817990,01/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818009,01/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2481801A,01/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1831922A,02/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20706557,02/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21606365,02/06/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21606387,02/06/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23311078,02/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23311089,02/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24606929,02/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2460693A,02/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24606940,02/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818053,02/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818064,02/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818177,02/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24818188,02/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319354,03/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319365,03/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319376,03/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319387,03/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21606514,03/06/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS21606547,03/06/2021,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS22404195,03/06/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22713087,03/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811428,03/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23311227,03/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23311238,03/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23311249,03/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422303,03/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422314,03/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422325,03/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422336,03/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422347,03/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422358,03/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314242,04/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS17314253,04/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20706615,04/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20706728,04/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20706739,04/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21606569,04/06/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2160657A,04/06/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21705356,04/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21705367,04/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21809577,04/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21809588,04/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22114515,04/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24311390,04/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314264,05/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314275,05/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314286,05/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314300,05/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17314311,05/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17414134,05/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17414145,05/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17414156,05/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17414167,05/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17414178,05/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20809968,05/06/2021,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS20809979,05/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23713617,05/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214673,06/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214684,06/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214695,06/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214709,06/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214800,06/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18214811,06/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2070674A,06/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22114592,06/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22114606,06/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818246,06/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818268,06/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818348,06/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24818359,06/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2481836A,06/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818370,06/06/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818392,06/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818406,06/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211545,07/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211556,07/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211567,07/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211578,07/06/2021,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17211625,07/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211636,07/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211647,07/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211658,07/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211669,07/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17806269,07/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1780627A,07/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18610003,07/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
